iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,budget_orig,n_budget_lines,budget_ccy,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,tied_status,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full
XM-DAC-46004-45395-001-GRNT0318,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,0,0,0,NA,NA,2012-12-22,2012-12-17,2013-12-31,2014-01-24,-24,374,NA,NA,NA,2350000,2350000,2,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-47318-001-GRNT0442,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,2000000,2000000,1,2015,2015,2015-10-30,2015-10-09,2015-10-30,2015-11-24,-25,0,NA,NA,NA,2000000,2000000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-50028-001-GRNT0559,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,3000000,3000000,1,2017,2020,2017-12-20,2017-12-15,2022-12-31,2020-03-05,1031,1837,NA,NA,NA,3000000,3000000,4,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-50377-001-GRNT0673,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,4000000,4000000,1,2019,2023,2019-11-22,2019-10-31,2019-12-31,2019-12-04,27,39,NA,NA,NA,4000000,4079711.86,8,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,-0.019927964999999936
XM-DAC-46004-50028-003-GRNT0760,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,4000000,-4000000,0,NA,NA,2020-12-11,2020-12-10,2024-03-10,2023-01-30,405,1185,NA,NA,NA,4000000,-3811249.76,7,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,2,1.95281244
XM-DAC-46004-56138-002-GRNT0952,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,TV,NA,NA,NA,NA,NA,2024-07-05,2024-07-26,2027-03-31,NA,NA,999,NA,NA,NA,4000000,0,3,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,0,NA,1
XM-DAC-46004-58548-001-GRNT1063,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,NA,NA,NA,NA,NA,2025-11-28,2025-11-28,2026-01-31,2026-01-31,0,64,NA,NA,NA,7000000,0,2,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,1
XM-DAC-46004-46385-001-GRNT0359,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,0,0,0,NA,NA,2013-09-30,2013-11-05,2013-12-31,2014-01-24,-24,92,NA,NA,NA,4500000,4500000,2,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-48361-001-GRNT0479,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,3000000,3000000,1,2016,2016,2016-06-03,2016-06-07,2016-06-30,2016-06-30,0,27,NA,NA,NA,3000000,3000000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-48361-002-GRNT0532,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,2250000,0,0,NA,NA,2017-05-29,2017-05-31,2017-09-30,2017-09-11,19,124,NA,NA,NA,2250000,0,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,1,1
XM-DAC-46004-50028-001-GRNT0558,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,2900000,0,0,NA,NA,2017-12-20,2017-12-15,2022-12-31,2018-08-03,1611,1837,NA,NA,NA,2900000,530878.9,10,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,1,0.8169383103448276
XM-DAC-46004-48361-001-LN3393,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,3000000,2997695,1,2016,2016,2016-06-03,2016-06-07,2016-06-30,2016-06-30,0,27,NA,NA,NA,3000000,2997695,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,7.683333333333708e-4,7.683333333333708e-4
XM-DAC-46004-48361-002-LN3531,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,2750000,2807266.12,1,2017,2017,2017-05-29,2017-05-31,2017-09-30,2017-09-11,19,124,NA,NA,NA,2750000,2807266.12,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,-0.020824043636363587,-0.020824043636363587
XM-DAC-46004-50028-001-LN3628,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,3100000,3100000,1,2017,2018,2017-12-20,2017-12-15,2022-12-31,2018-08-03,1611,1837,NA,NA,NA,3100000,3100000,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-48361-003-GRNT0647,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,5000000,5000000,1,2019,2019,2019-06-07,2019-06-07,2019-09-30,2019-10-03,-3,115,NA,NA,NA,5000000,5000000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-50028-002-GRNT0668,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,6000000,6000000,1,2019,2020,2019-09-30,2019-09-30,2022-12-31,2020-05-18,957,1188,NA,NA,NA,6000000,6000000,2,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-50028-003-GRNT0755,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,10000000,10000000,1,2020,2022,2020-12-11,2020-12-14,2024-03-14,2022-05-30,654,1189,NA,NA,NA,10000000,10000000,3,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-55016-001-GRNT0807,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,5000000,5000000,1,2021,2022,2021-11-17,2021-11-17,2021-12-31,2022-01-20,-20,44,NA,NA,NA,5000000,5000000,2,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-52030-001-GRNT0709,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,12200000,0,0,NA,NA,2020-07-09,2020-06-26,2020-07-31,2020-07-28,3,22,NA,NA,NA,12200000,0,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,1,1
XM-DAC-46004-56138-001-GRNT0883,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,TO,10000000,0,0,NA,NA,2023-03-17,2023-03-15,2026-06-13,NA,NA,1184,NA,NA,NA,10000000,2898745.87,4,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,0,1,0.710125413
XM-DAC-46004-56358-001-GRNT0943,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,NA,NA,NA,NA,NA,2024-04-11,2024-04-11,2024-06-30,2024-07-04,-4,80,NA,NA,NA,10000000,10000000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-56358-002-GRNT1051,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,NA,NA,NA,NA,NA,2025-10-30,2025-10-30,2025-12-30,2025-12-17,13,61,NA,NA,NA,10000000,10000000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-50028-003-GRNT0757,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,VU,5000000,5000000,1,2020,2022,2020-12-11,2020-12-08,2024-03-08,2022-05-30,648,1183,NA,NA,NA,5000000,5000000,3,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-54179-001-GRNT0776,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,VU,16925000,0,0,NA,NA,2020-12-08,2020-12-08,2021-12-31,2022-06-21,-172,388,NA,NA,NA,16925000,0,3,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,1,1
XM-DAC-46004-56138-002-GRNT0953,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,VU,NA,NA,NA,NA,NA,2024-07-05,2024-09-16,2027-03-31,NA,NA,999,NA,NA,NA,5000000,5000000,3,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,0,NA,0
XM-DAC-46004-55052-001-GRNT1001,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,VU,NA,NA,NA,NA,NA,2024-11-05,2024-12-16,2025-04-30,2024-12-23,128,176,NA,NA,NA,7790000,7790000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-58547-001-GRNT1086,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,VU,NA,NA,NA,NA,NA,2025-12-15,2025-12-12,2031-12-29,NA,NA,2205,NA,NA,NA,10000000,0,2,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,0,NA,1
NO-BRC-971277882-PAL-25/0011,NO-BRC-971277882,Norad - Norwegian Agency for Development Cooperation,10,Bilateral,0,1,A02_sector,1,0,3,Finalisation,PS,NA,NA,NA,NA,NA,2025-01-01,2025-07-30,2025-12-31,NA,NA,364,NA,NA,NA,34251060.27179223,34251060.27179223,1,110,Standard grant,10,ODA,5,1,Bilateral,0,0,1,NA,0
XM-DAC-46004-46384-001-GRNT0360,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,0,4000000,1,2014,2015,2013-09-30,2013-10-29,2015-12-31,2015-10-12,80,822,NA,NA,NA,14000000,14000000,3,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-50210-001-GRNT0525,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,5000000,5000000,1,2017,2017,2017-01-09,2017-01-11,2017-03-31,2017-06-28,-89,81,NA,NA,NA,5000000,5000000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-50028-001-GRNT0557,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,2900000,2900000,1,2017,2020,2017-12-20,2017-12-18,2022-12-31,2020-05-18,957,1837,NA,NA,NA,2900000,2900000,4,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-43191-013-LN2625,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,NA,NA,NA,NA,NA,2010-04-22,2010-04-22,2011-04-30,2010-12-14,137,373,NA,NA,NA,16000000,15419139.77,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.03630376437500005
XM-DAC-46004-43191-023-LN2801,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,NA,NA,NA,NA,NA,2011-12-07,2012-03-20,2012-06-30,2012-07-02,-2,206,NA,NA,NA,10820000,10418514.41,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.03710587707948243
XM-DAC-46004-50028-001-LN3627,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,3100000,3100000,1,2017,2023,2017-12-20,2017-12-18,2022-12-31,2023-01-30,-30,1837,NA,NA,NA,3100000,3100000,7,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-54243-001-GRNT0718,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,20000000,20000000,1,2020,2020,2020-07-31,2020-07-31,2021-06-30,2020-10-13,260,334,NA,NA,NA,20000000,20000000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-50028-003-GRNT0759,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,10000000,10000000,1,2020,2022,2020-12-11,2020-12-08,2024-03-08,2022-09-29,526,1183,NA,NA,NA,10000000,10000000,3,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-54054-001-GRNT0862,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,7500000,-7500000,0,NA,NA,2022-11-30,2022-11-22,2023-03-31,2023-09-04,-157,121,NA,NA,NA,7500000,-7203029.06,5,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,2,1.9604038746666665
XM-DAC-46004-56138-001-GRNT0881,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,WS,10000000,0,0,NA,NA,2023-03-17,2023-03-21,2026-06-19,NA,NA,1190,NA,NA,NA,10000000,0,4,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,0,1,1
XM-DAC-46004-54054-002-GRNT0996,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,NA,NA,NA,NA,NA,2024-12-13,2024-12-13,2025-04-30,2024-12-24,127,138,NA,NA,NA,7850000,7850000,1,110,Standard grant,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0
NO-BRC-971277882-PAL-26/0002,NO-BRC-971277882,Norad - Norwegian Agency for Development Cooperation,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,NA,NA,NA,NA,NA,2026-01-01,2026-04-30,2026-12-31,NA,NA,364,NA,NA,NA,10073841.25640948,10073841.25640948,1,110,Standard grant,10,ODA,5,1,Bilateral,0,0,0,NA,0
XM-DAC-46004-37218-013-LN2202,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-05-30,2006-08-24,2009-12-31,2009-12-31,0,1311,NA,NA,NA,130000000,110000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0.15384615384615385
XM-DAC-46004-37218-013-LN2203,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-05-30,2006-08-24,2009-12-31,2009-12-31,0,1311,NA,NA,NA,65000000,23488979.64,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.6386310824615384
XM-DAC-46004-36155-013-LN2270,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-11-01,2006-11-23,2010-06-30,2010-06-28,2,1337,NA,NA,NA,400000000,400000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-39492-013-LN2291,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-12-01,2006-12-20,2008-12-31,2008-06-27,187,761,NA,NA,NA,300000000,300000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-39492-013-LN2292,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-12-01,2006-12-20,2007-03-31,2007-01-12,78,120,NA,NA,NA,20000000,20080712.26,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.0040356130000001045
XM-DAC-46004-40563-013-LN2335,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2007-07-04,2007-07-04,2008-12-31,2008-05-05,240,546,NA,NA,NA,400000000,416580782.1,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.041451955250000116
XM-DAC-46004-41108-013-LN2340,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-05-15,2008-05-15,2009-06-30,2011-07-12,-742,411,NA,NA,NA,400000000,400000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-41666-013-LN2385,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2007-12-14,2007-12-14,2008-06-30,2008-02-12,139,199,NA,NA,NA,250000000,250000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-42163-013-LN2446,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-09-30,2008-09-30,2008-12-31,2008-09-30,92,92,NA,NA,NA,300000000,300000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-42163-013-LN2447,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-09-30,2008-09-30,2008-12-31,2008-09-30,92,92,NA,NA,NA,200000000,193493300.4,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.03253349799999994
XM-DAC-46004-41545-013-LN2484,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-12-01,2008-12-17,2009-04-30,2009-01-22,98,150,NA,NA,NA,100000000,100230504.2,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.002305041999999924
XM-DAC-46004-41641-013-LN2485,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-12-17,2008-12-17,2009-04-30,2009-02-04,85,134,NA,NA,NA,100000000,95973556.2,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.040264438000000013
XM-DAC-46004-42163-023-LN2524,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-06-26,2009-06-26,2009-12-31,2009-07-01,183,188,NA,NA,NA,350000000,350000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-42163-023-LN2525,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-06-26,2009-06-26,2009-12-31,2009-07-01,183,188,NA,NA,NA,150000000,149664367.2,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.002237552000000087
XM-DAC-46004-41666-033-LN2547,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-09-17,2009-09-17,2010-03-31,2009-10-09,173,195,NA,NA,NA,75000000,75000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,NA,0
XM-DAC-46004-41666-033-LN2548,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-09-17,2009-09-17,2010-03-31,2009-10-09,173,195,NA,NA,NA,75000000,76465876.57,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.019545020933333213
XM-DAC-46004-41641-023-LN2644,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2010-06-24,2010-06-24,2010-12-31,2010-06-30,184,190,NA,NA,NA,150000000,150969185.8,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.006461238666666702
XM-DAC-46004-41545-023-LN2645,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2010-06-24,2010-06-24,2010-12-31,2010-06-30,184,190,NA,NA,NA,120000000,119662239,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.0028146749999999887
XM-DAC-46004-47015-001-LN3126,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,400000000,399157648.3,1,2014,2015,2014-05-31,2014-04-28,2015-06-30,2015-06-03,27,395,NA,NA,NA,400000000,399157648.3,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.0021058792499999424,0.0021058792499999424
XM-DAC-46004-47015-002-LN3321,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,100000000,100000000,1,2015,2016,2015-11-30,2015-11-26,2016-06-30,2016-06-30,0,213,NA,NA,NA,100000000,100000000,2,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-47015-002-LN3322,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,300000000,293988918.9,1,2015,2016,2015-11-30,2015-11-26,2016-06-30,2016-06-30,0,213,NA,NA,NA,300000000,293988918.9,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.020036937000000088,0.020036937000000088
XM-DAC-46004-48065-002-LN3398,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,200000000,200000000,1,2016,2017,2016-07-29,2016-06-28,2017-06-30,2017-06-30,0,336,NA,NA,NA,200000000,200000000,2,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-48065-002-LN3399,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,100000000,98630410.44,1,2016,2017,2016-07-29,2016-06-28,2017-06-30,2017-06-30,0,336,NA,NA,NA,100000000,98630410.44,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.013695895600000063,0.013695895600000063
XM-DAC-46004-47015-003-LN3537,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,300000000,300000000,1,2017,2017,2017-06-16,2017-06-16,2017-06-30,2017-06-30,0,14,NA,NA,NA,300000000,300000000,1,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-48065-003-LN3538,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,300000000,300000000,1,2017,2018,2017-06-30,2017-06-22,2018-06-30,2018-06-30,0,365,NA,NA,NA,300000000,300000000,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-52049-001-LN3804,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,500000000,500000000,1,2019,2020,2019-08-30,2019-08-07,2020-12-31,2020-12-31,0,489,NA,NA,NA,500000000,500000000,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-53247-001-LN3882,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,1000000000,1000000000,1,2019,2020,2019-12-11,2019-12-09,2020-06-30,2020-06-30,0,202,NA,NA,NA,1000000000,1000000000,2,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-53165-001-LN3881,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,300000000,300000000,1,2019,2020,2019-12-09,2019-12-09,2020-06-30,2020-06-30,0,204,NA,NA,NA,300000000,300000000,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-54193-001-LN3931,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,500000000,500000000,1,2020,2021,2020-06-19,2020-06-19,2021-06-30,2021-06-30,0,376,NA,NA,NA,500000000,500000000,2,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-53221-001-LN3976,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,290204000,290204000,1,2020,2021,2020-09-30,2020-09-30,2021-09-30,2021-09-30,0,365,NA,NA,NA,290204000,290204000,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-53221-001-LN3975,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,9796000,9796000,1,2020,2021,2020-09-30,2020-09-30,2021-09-30,2021-09-30,0,365,NA,NA,NA,9796000,9796000,2,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-52049-003-LN4018,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,300000000,300000000,1,2020,2021,2020-12-07,2020-11-27,2021-12-31,2021-12-31,0,389,NA,NA,NA,300000000,300000000,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-53165-002-LN4159,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,300000000,300000000,1,2021,2022,2021-12-21,2021-12-18,2022-06-30,2022-06-30,0,191,NA,NA,NA,300000000,300000000,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-53221-003-LN4176,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,300000000,300000000,1,2022,2022,2022-03-25,2022-03-25,2022-06-30,2022-06-30,0,97,NA,NA,NA,300000000,300000000,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
XM-DAC-46004-56148-001-LN4234,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,1250000000,1250000000,1,2022,2023,2022-10-28,2022-10-24,2023-12-31,2023-12-31,0,429,NA,NA,NA,1250000000,1250000000,2,421,Standard loan,21,Non-export credit OOF,5,2,Multilateral (inflows),1,1,1,0,0
