iatiidentifier,donor_ref,donor,x1_donor_type,modality,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,y1_gap,planned_end,actual_end,y2_early_days,budget_orig,budget_ccy,n_budget_lines,cp_eligible,planned_start,actual_start
XI-IATI-IADB-PN-L1145,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,300000000.0,300000000.0,1,2017,2017,0.0,2018-09-05,2017-09-28,342,,,,0,2017-09-25,2017-09-27
XI-IATI-IADB-PN-L1149,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,200000000.0,200000000.0,1,2019,2019,0.0,2020-12-03,2019-12-20,349,,,,0,2019-12-16,2019-12-18
XI-IATI-IADB-PN-L1151,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,200000000.0,200000000.0,1,2018,2018,0.0,2019-09-04,2018-09-14,355,,,,0,2018-09-10,2018-09-12
XI-IATI-IADB-PN-L1152,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,200000000.0,200000000.0,1,2018,2018,0.0,2019-10-04,2018-10-24,345,,,,0,2018-10-18,2018-10-19
XI-IATI-IADB-PN-L1156,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,150000000.0,150000000.0,1,2019,2019,0.0,2020-08-14,2019-09-27,322,,,,0,2019-09-20,2019-09-23
XI-IATI-IADB-PN-L1159,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,200000000.0,200000000.0,1,2020,2020,0.0,2021-12-23,2021-01-01,356,,,,0,2020-12-28,2020-12-29
XI-IATI-IADB-PN-L1162,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,150000000.0,150000000.0,1,2021,2021,0.0,2022-12-20,2021-12-30,355,,,,0,2021-12-24,2021-12-29
XI-IATI-IADB-PN-L1167,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,150000000.0,300000000.0,1,2021,2021,-1.0,2022-10-25,2021-12-07,322,,,,0,2021-12-02,2021-12-03
XI-IATI-IADB-PN-L1175,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,150000000.0,150000000.0,1,2022,2022,0.0,2023-12-22,2022-12-28,359,,,,0,2022-12-23,2022-12-27
XI-IATI-IADB-PN-L1178,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,300000000.0,300000000.0,1,2025,2025,0.0,2026-02-12,2025-02-28,349,,,,0,2025-02-25,2025-02-27
XI-IATI-IADB-PN-L1181,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,200000000.0,200000000.0,1,2023,2023,0.0,2024-07-13,2023-07-31,348,,,,0,2023-07-25,2023-07-28
XI-IATI-IADB-PN-L1193,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PA,350000000.0,350000000.0,1,2025,2025,0.0,2026-11-21,2025-12-08,348,,,,0,2025-12-03,2025-12-05
XI-IATI-IADB-PR-L1101,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,200000000.0,200000000.0,2,2016,2017,0.0,2018-12-14,2017-05-13,580,,,,0,2016-12-21,2016-12-22
XI-IATI-IADB-PR-L1144,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,200000000.0,200000000.0,2,2018,2019,0.0,2020-10-31,2019-10-04,393,,,,0,2018-11-19,2018-11-20
XI-IATI-IADB-PR-L1151,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,300000000.0,300000000.0,1,2020,2020,0.0,2021-11-06,2020-12-22,319,,,,0,2020-02-06,2020-02-07
XI-IATI-IADB-PR-L1161,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,90000000.0,90000000.0,1,2020,2020,0.0,2022-03-26,2020-04-11,714,,,,0,2020-04-09,2020-04-09
XI-IATI-IADB-PR-L1163,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,90000000.0,90000000.0,2,2022,2023,0.0,2027-09-23,2023-04-25,1612,,,,0,2022-12-15,2022-12-15
XI-IATI-IADB-PR-L1175,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,210000000.0,210000000.0,1,2020,2020,0.0,2022-05-20,2020-11-05,561,,,,0,2020-10-14,2020-10-16
XI-IATI-IADB-PR-L1177,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,200000000.0,200000000.0,1,2022,2022,0.0,2024-09-15,2022-10-31,685,,,,0,2022-10-27,2022-10-28
XI-IATI-IADB-PR-L1179,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,250000000.0,250000000.0,1,2024,2024,0.0,2025-03-10,2024-05-22,292,,,,0,2024-05-20,2024-05-21
XI-IATI-IADB-PR-L1180,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,250000000.0,250000000.0,1,2022,2022,0.0,2025-03-18,2022-05-03,1050,,,,0,2022-04-27,2022-05-02
XI-IATI-IADB-PR-L1185,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,PY,150000000.0,150000000.0,1,2024,2024,0.0,2026-10-07,2024-10-24,713,,,,0,2024-10-22,2024-10-23
XI-IATI-IADB-SU-L1033,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,SR,0,15000000.0,1,2014,2014,,2014-12-16,2014-07-18,151,,,,0,2014-07-15,2014-07-17
XI-IATI-IADB-SU-L1036,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,SR,70000000.0,70000000.0,1,2016,2016,0.0,2017-06-08,2016-06-17,356,,,,0,2016-06-15,2016-06-16
XI-IATI-IADB-SU-L1043,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,SR,15000000.0,15000000.0,1,2015,2015,0.0,2015-12-19,2015-01-22,331,,,,0,2015-01-20,2015-01-21
XI-IATI-IADB-SU-L1065,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,SR,150000000.0,150000000.0,1,2022,2022,0.0,2023-11-11,2022-12-20,326,,,,0,2022-12-16,2022-12-19
XI-IATI-IADB-SU-L1066,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,SR,150000000.0,150000000.0,1,2024,2024,0.0,2025-11-06,2024-12-24,317,,,,0,2024-12-20,2024-12-23
XI-IATI-IADB-SU-L1075,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,SR,150000000.0,150000000.0,1,2023,2023,0.0,2024-12-12,2023-12-27,351,,,,0,2023-12-22,2023-12-26
XI-IATI-IADB-TT-L1058,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,TT,100000000.0,200000000.0,1,2020,2020,-1.0,2021-08-03,2020-08-28,340,,,,0,2020-08-21,2020-08-24
XI-IATI-IADB-UR-L1076,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,0,183750000.0,1,2018,2018,,2019-03-15,2018-12-11,94,,,,0,2013-09-30,2018-12-07
XI-IATI-IADB-UR-L1097,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,120000000.0,120000000.0,2,2018,2020,0.0,2021-03-27,2020-03-28,364,,,,0,2015-05-26,2018-12-07
XI-IATI-IADB-UR-L1106,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,247000000.0,247000000.0,1,2020,2020,0.0,2021-03-27,2020-03-28,364,,,,0,2015-05-26,2020-03-26
XI-IATI-IADB-UR-L1108,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,250000000.0,250000000.0,1,2020,2020,0.0,2022-04-07,2020-04-16,721,,,,0,2017-01-16,2020-03-26
XI-IATI-IADB-UR-L1140,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,250000000.0,250000000.0,1,2020,2020,0.0,2021-11-28,2020-04-16,591,,,,0,2019-08-01,2020-04-13
XI-IATI-IADB-UR-L1156,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,250000000.0,250000000.0,1,2020,2020,0.0,2023-04-08,2020-05-05,1068,,,,0,2020-04-23,2020-04-30
XI-IATI-IADB-UR-L1170,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,350000000.0,350000000.0,1,2022,2022,0.0,2022-12-15,2022-08-08,129,,,,0,2022-01-11,2022-08-05
XI-IATI-IADB-UR-L1175,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,145000000.0,145000000.0,1,2023,2023,0.0,2026-03-19,2023-06-05,1018,,,,0,2023-06-01,2023-06-02
XI-IATI-IADB-UR-L1186,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,155000000.0,155000000.0,1,2023,2023,0.0,2026-06-02,2023-06-22,1076,,,,0,2023-06-20,2023-06-21
XI-IATI-IADB-UR-L1195,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,200000000.0,200000000.0,1,2023,2023,0.0,2024-12-14,2023-12-20,360,,,,0,2023-12-15,2023-12-19
XI-IATI-IADB-UR-L1199,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,4,Closed,UY,200000000.0,200000000.0,1,2025,2025,0.0,2028-08-08,2025-09-12,1061,,,,0,2025-09-01,2025-09-11
XI-IATI-IADB-UR-L1207,XI-IATI-IADB,Inter-American Development Bank,Multilateral,A02_sector,2,Implementation,UY,100000000.0,100000000.0,1,2026,2026,0.0,2027-05-11,,,,,,0,2026-06-29,2025-10-29
XI-IATI-NSO-G4AW13009,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,ID,,,,,,,2017-09-14,,,3024890.0,,1,0,,2014-09-15
XI-IATI-NSO-G4AW13011,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,ET,,,,,,,2018-08-31,,,2104107.0,,1,0,,2014-09-01
XI-IATI-NSO-G4AW14002,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,VN,0,1464814.9188,3,2015,2018,,2018-06-30,,,2252075.0,,1,1,,2015-09-01
XI-IATI-NSO-G4AW14007,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,ML,0,1963393.5707999999,3,2015,2018,,2021-12-31,,,2533788.0,,1,1,,2019-01-01
XI-IATI-NSO-G4AW14010,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,BD,0,5103652.8924,3,2015,2018,,2019-06-30,2019-10-31,-123,6398924.0,,1,1,2015-11-01,2015-11-01
XI-IATI-NSO-G4AW14011,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,BF,0,3719473.3116,3,2016,2018,,2019-10-31,,,3944375.0,,1,1,,2015-11-01
XI-IATI-NSO-G4AW14016,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,ZA,0,3058990.4772,3,2015,2018,,2018-05-30,,,4695909.0,,1,1,,2015-06-01
XI-IATI-NSO-G4AW14020,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,KE,,,,,,,2019-02-28,,,2415381.0,,1,0,,2015-09-01
XI-IATI-NSO-G4AW16001,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,TZ,0,2809458.4590000003,3,2017,2019,,2019-10-31,,,3522479.0,,1,1,,2016-10-01
XI-IATI-NSO-G4AW16002,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,VN,0,2377705.617,3,2017,2019,,2019-09-30,,,3478010.0,,1,1,,2016-10-01
XI-IATI-NSO-G4AW16003,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,ID,0,2362806.8226,3,2017,2019,,2019-09-30,,,2962456.0,,1,1,,2016-10-01
XI-IATI-NSO-G4AW17002,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,GH,,,,,,,2020-12-31,,,3888608.0,,1,0,,2018-01-01
XI-IATI-NSO-G4AW17003,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,MM,,,,,,,2021-02-28,,,3338669.0,,1,0,,2018-03-01
XI-IATI-NSO-G4AW17006,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,BI,0,1567575.1260000002,2,2018,2019,,2021-02-28,,,3169602.0,,1,0,,2018-03-01
XI-IATI-NSO-G4AW17011,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,ID,,,,,,,2021-02-28,,,2753232.0,,1,0,,2018-03-01
XI-IATI-NSO-G4AW17012,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,KH,,,,,,,2020-12-31,,,3307569.0,,1,0,,2018-05-01
XI-IATI-NSO-G4AW17015,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,MM,,,,,,,2020-12-31,,,4154768.0,,1,0,,2018-04-01
XI-IATI-NSO-G4AW19001,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,GH,,,,,,,2022-06-30,,,4240933.0,,1,0,,2019-07-01
XI-IATI-NSO-G4AW19002,XI-IATI-NSO,Netherlands Space Office,Bilateral,A02_sector,2,Implementation,AO,,,,,,,2022-08-31,,,3723299.0,,1,0,,2019-09-01
XM-DAC-21-1-2014B1MOZBSUP-MOZBUDSUP,XM-DAC-21-1,DFAT / Irish Aid,Bilateral,A01_general,4,Closed,MZ,0,0.0,0,,,,2014-12-31,,,,,,0,,2014-05-29
XM-DAC-21-1-2015000108B1MOZBSUPMOZBUDSUP,XM-DAC-21-1,DFAT / Irish Aid,Bilateral,A01_general,4,Closed,MZ,0,0.0,0,,,,2015-12-31,,,,,,0,,2015-01-01
XM-DAC-21-1-2015000211B1TANGBIPTANGBS,XM-DAC-21-1,DFAT / Irish Aid,Bilateral,A01_general,4,Closed,TZ,0,0.0,0,,,,2015-12-31,,,,,,0,,2015-01-01
XM-DAC-3-1-107049-16394,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,BF,0,-222422.57808808063,1,2014,2014,,2010-12-31,2015-01-26,-1487,,,,0,2005-01-01,2005-12-19
XM-DAC-3-1-114412-14709,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A02_sector,4,Closed,NP,0,-2263.3912102318636,1,2019,2019,,2009-12-31,2019-04-09,-3386,,,,0,1998-01-01,2004-10-31
XM-DAC-3-1-144397-20541,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,BJ,0,-108548.90318449977,6,2014,2020,,2011-12-31,2021-01-07,-3295,,,,1,2007-01-01,2008-03-31
XM-DAC-3-1-160285-21566,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A02_sector,4,Closed,BT,0,1143.3101114346255,1,2014,2014,,2013-12-31,2015-11-18,-687,,,,0,2008-01-01,2008-07-23
XM-DAC-3-1-172859-23033,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A02_sector,4,Closed,BF,-1551153.6471592556,23902409.184591226,4,2014,2017,,2015-12-31,2017-07-06,-553,,,,1,2010-01-01,2009-12-22
XM-DAC-3-1-174458-24297,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,GH,0,8989103.250049543,1,2015,2015,,2014-12-31,2017-04-21,-842,,,,0,2010-01-01,2010-12-20
XM-DAC-3-1-185092-24540,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,TZ,0,19112386.176618546,2,2014,2015,,2015-12-31,2018-05-15,-866,,,,0,2011-01-01,2011-07-31
XM-DAC-3-1-187132-24323,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,MZ,0,738.6926629979116,1,2014,2014,,2014-12-31,2017-10-03,-1007,,,,0,2010-01-01,2010-12-07
XM-DAC-3-1-191966-24982,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A02_sector,4,Closed,BT,0,2134178.865531487,1,2014,2014,,2014-12-31,2016-08-29,-607,,,,0,2011-01-01,2011-06-27
XM-DAC-3-1-204943-27743,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A02_sector,2,Implementation,UG,-226037.90911446823,37754302.344547935,4,2014,2017,,2026-12-31,,,,,,1,2013-01-01,2013-11-07
XM-DAC-3-1-209288-26075,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,BF,0,19207609.87210171,3,2014,2016,,2015-12-31,2016-05-31,-152,,,,1,2012-01-01,2012-12-12
XM-DAC-3-1-209288-26078,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,BF,-179880.79086571443,0,0,,,,2015-12-31,2016-04-07,-98,,,,0,2012-01-01,2012-12-12
XM-DAC-3-1-229249-29282,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A02_sector,2,Implementation,TZ,36555435.29626976,36553960.17927103,3,2017,2020,4.0352877397759125e-05,2020-06-30,,,,,,1,2014-01-01,2014-11-19
XM-DAC-3-1-255454-30798,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,BF,33537096.60208235,33537096.60208235,3,2016,2018,0.0,2020-12-31,2018-09-13,840,,,,1,2016-01-01,2016-12-20
XM-DAC-3-1-255454-31740,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,BF,2256131.9532309948,2226801.262214363,3,2018,2022,0.01300043243243257,2020-12-31,2022-05-11,-496,,,,1,2016-01-01,2017-02-23
XM-DAC-3-1-255454-31741,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,BF,564032.9883077486,504051.1669385204,4,2018,2021,0.10634452702702703,2020-12-31,2022-05-11,-496,,,,1,2016-01-01,2017-02-23
XM-DAC-3-1-49056-19443,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",Bilateral,A01_general,4,Closed,MZ,-60502.04271406576,-13686.03789691914,3,2014,2016,,2011-12-31,2021-01-21,-3309,,,,1,2000-01-01,2007-12-13
XM-DAC-41111-106347,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,UG,,,,,,,2021-12-31,,,9886623.84,USD,3,0,2017-01-01,
XM-DAC-41111-110521,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,GN,,,,,,,2019-12-31,,,379293.93,,2,0,2018-01-01,
XM-DAC-41111-111465,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,SO,,,,,,,2021-12-31,,,4893486.640000001,,3,0,2018-01-01,
XM-DAC-41111-112392,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,SO,,,,,,,2021-12-31,,,1819832.34,,2,0,2019-01-01,
XM-DAC-41111-113154,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,BF,,,,,,,2020-12-31,,,2479035.76,,2,0,2018-01-01,
XM-DAC-41111-114278,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,MZ,,,,,,,2023-12-31,,,310680.0,USD,1,0,,2019-01-01
XM-DAC-41111-118133,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,BD,,,,,,,2021-12-31,,,3045920.46,USD,2,0,2019-01-01,
XM-DAC-41111-76452,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,LA,,,,,,,2019-12-31,,,96000.0,USD,2,0,2018-01-01,
XM-DAC-41111-88100,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,BI,,,,,,,2020-12-31,,,3089672.45,USD,5,0,2016-01-01,
XM-DAC-41111-90014,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,BD,,,,,,,2021-12-31,,,118460.25,USD,5,0,2014-01-01,
XM-DAC-41111-90703,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,LS,,,,,,,2021-12-31,,,2994609.33,USD,10,0,2014-01-01,
XM-DAC-41111-92034,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,BI,,,,,,,2020-12-31,,,1376917.01,USD,5,0,2016-01-01,
XM-DAC-41111-95546,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,MZ,,,,,,,2021-12-31,,,1972138.23,USD,5,0,2014-01-01,
XM-DAC-41111-98569,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),Multilateral,A02_sector,2,Implementation,SO,,,,,,,2019-12-31,,,14658447.89,,4,0,2009-02-28,
XM-DAC-46004-32312-013-LN2306,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,LA,,,,,,,2010-04-30,2011-06-08,-404,,,,0,2007-03-21,2007-03-21
XM-DAC-46004-32507-013-LN2379,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,ID,,,,,,,2008-03-31,2008-03-31,0,,,,0,2007-12-11,2007-12-11
XM-DAC-46004-32507-023-LN2577,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,ID,,,,,,,2010-03-31,2010-03-31,0,,,,0,2009-12-10,2009-12-10
XM-DAC-46004-33357-013-LN2252,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,LA,,,,,,,2010-09-30,2010-07-29,63,,,,0,2006-11-30,2006-11-30
XM-DAC-46004-34135-013-LN2218,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,MN,,,,,,,2010-06-30,2010-06-30,0,,,,0,2006-07-04,2006-07-04
XM-DAC-46004-34172-013-LN2224,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,KG,,,,,,,2009-06-30,2009-11-25,-148,,,,0,2006-05-23,2006-05-23
XM-DAC-46004-34389-013-LN2378,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,KH,,,,,,,2008-03-31,2008-05-31,-61,,,,0,2008-02-18,2008-02-18
XM-DAC-46004-34389-023-LN2479,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,KH,,,,,,,2009-04-30,2009-04-30,0,,,,0,2008-12-08,2008-12-08
XM-DAC-46004-34389-033-LN2585,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,KH,,,,,,,2010-04-30,2010-03-05,56,,,,0,2009-12-27,2009-12-27
XM-DAC-46004-34389-043-LN2706,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,KH,,,,,,,2011-06-30,2011-06-30,0,,,,0,2011-01-27,2011-01-27
XM-DAC-46004-35174-013-LN2277,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,NP,,,,,,,2010-01-31,2009-01-09,387,,,,0,2007-01-31,2006-12-28
XM-DAC-46004-35174-023-LN2551,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,NP,,,,,,,2012-12-31,2011-10-26,432,,,,0,2009-11-01,2009-11-27
XM-DAC-46004-35174-082-GRNT0272,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,NP,0,20000000.0,1,2014,2014,,2014-12-31,2015-01-15,-15,,,,0,2011-12-31,2012-02-13
XM-DAC-46004-36107-023-LN2334,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,BD,,,,,,,2008-06-30,2008-06-16,14,,,,0,2007-06-28,2007-06-28
XM-DAC-46004-36155-013-LN2270,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,PK,,,,,,,2010-06-30,2010-06-28,2,,,,0,2006-11-01,2006-11-23
XM-DAC-46004-36169-013-LN2268,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,NP,,,,,,,2009-06-30,2007-12-20,558,,,,0,2006-11-01,2006-11-01
XM-DAC-46004-36169-023-LN2641,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,NP,0,27699633.49,1,2015,2015,,2012-12-31,2015-08-18,-960,,,,0,2010-12-23,2010-12-23
XM-DAC-46004-36172-063-GRNT0305,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,NP,0,10000000.0,1,2016,2016,,2015-10-31,2017-04-06,-523,,,,0,2012-11-30,2012-12-27
XM-DAC-46004-36308-023-LN2442,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,IN,,,,,,,2012-03-31,2012-02-06,54,,,,0,2008-10-14,2008-10-14
XM-DAC-46004-36343-013-LN2281,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,IN,,,,,,,2010-06-30,2013-06-30,-1096,,,,0,2007-02-28,2006-12-11
XM-DAC-46004-37017-013-LN2362,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,BD,0,40837575.63,1,2018,2018,,2012-03-31,2018-11-16,-2421,,,,0,2007-10-22,2007-11-01
XM-DAC-46004-37164-023-LN2279,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,BT,,,,,,,2010-06-30,2012-07-30,-761,,,,0,2007-02-28,2007-03-08
XM-DAC-46004-37218-013-LN2202,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,PK,,,,,,,2009-12-31,2009-12-31,0,,,,0,2006-05-30,2006-08-24
XM-DAC-46004-37218-013-LN2203,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,PK,,,,,,,2009-12-31,2009-12-31,0,,,,0,2006-05-30,2006-08-24
XM-DAC-46004-37307-013-LN2267,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,BD,,,,,,,2009-09-30,2010-06-21,-264,,,,0,2006-12-30,2006-11-08
XM-DAC-46004-37393-032-GRNT0067,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,AF,56000000.0,0,0,,,1.0,2010-06-30+08:00,2009-04-13+08:00,,56000000.0,USD,14,0,2007-03-14+08:00,2007-03-14+08:00
XM-DAC-46004-37577-013-LN2377,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,VN,,,,,,,2009-06-30,2009-12-31,-184,,,,0,2008-01-10,2008-01-10
XM-DAC-46004-37577-023-LN2707,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,VN,,,,,,,2011-05-31,2011-07-15,-45,,,,0,2010-12-24,2010-12-24
XM-DAC-46004-37752-013-LN2282,XM-DAC-46004,Asian Development Bank,Multilateral,A01_general,3,Finalisation,PH,,,,,,,2009-06-30,2009-06-30,0,,,,0,2006-12-14,2006-12-11
